data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Màu máy: Màu đen sản phẩm: Samsung a50s 4/64gb cửa hàng ơi mình nhận máy rồi nè. Giao hàng nhanh. Đóng gói cẩn thận. Đúng máy mình cần nè. Test qua thì ổn lắm. Mọi chức năng đều ổn nè. Cửa hàng uy tín vậy mình sẽ giới thiệu ủng hộ thêm cửa hàng nè. Giá cũng tốt nha 👌👌👌👌,,,Positive,,,Positive,Positive,,Positive,Positive,
"Đóng gói sơ sài ghi 'niêm phong' nhưng không box móp, phụ kiện thiếu, shipper giao trễ 9 ngày,",,,,,,Negative,,,Negative,,
"Dung lượng lưu trữ: 128gb 
Nhóm màu: Trắng băng tuyết 
Phân loại sản phẩm: 6gb điện thoại ngon, giao đúng hẹn. Chưa có thông tin gì hộp quà swarovski",,,,,,,,,Positive,Positive,
Đúng với mô tả: Đúng điện thoại được kiểm tra gắn sim gọi thử nghe rõ tốt,,,,,,,,,,Positive,
"Đóng gói cẩn thận, hàng chính hãng, thích hợp mua cho phụ huynh xài",,,,,,Positive,,,,,
Mức giá nằm trong khoảng thị trường cho phân khúc này.,,,,,,,Neutral,,,,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt
Lần đầu mua hàng giá trị cao trên shopee, lại là hàng điện tử cũng hơi lo. Nhưng rất may là mọi thứ đều ổn, điện thoại nguyên seal, nguyên hộp, chính hãng 100%. Sẽ còn ủng hộ cửa hàng nhiều lần nữa",,,,,,,,,,Positive,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Ổn gói hàng kỹ, giao hàng nhanh, hỗ trợ khách hàng tốt. Cửa hàng có group hỗ trợ trên Facebook",,,,,,Positive,,Positive,Positive,,
Săn sell được gia 3.530 qua tốt luon,,,,,,,Positive,,,,
"Ảnh selfie bị làm mịn quá đà, mất hết chi tiết, màu sắc sai bét. Chăm sóc khách hàng không hỗ trợ đổi trả, thái độ không thân thiện. Ship bị thất lạc đơn hàng 1 lần.",,Negative,,,,,,Negative,Negative,,
Hàng không thể bằng flapship được. Chơi game efootball mà không được thì chán thật sự…,,,Negative,,,,,,,,
"Chuyển từ iphone sáng Androi nên bỡ ngỡ chưa sử dụng được nhiều tính năng của máy Samsung, Iphone nhàm chán quá sang đây mất nhiều thời gian để tập sử dụng",,,,,,,,,,Neutral,
"Color family: Random color sản phẩm: Màu đen cáp sạc mua hàng ở cửa hàng này khá tốt, đóng gói tốt. Giá tiền rẻ so với mặt bằng chung. Nhìn chung thì cũng hài lòng nha",,,,,,Positive,Positive,,,,
"Máy còn khá mới tầm 98%, màn đẹp cam ổn 👍 cửa hàng chu đáo tặng kèm sạc và ốp lưng ❤️",,Positive,,Positive,Positive,,,Positive,,,
Máy ổn hàng 98% mà như mới luôn ạ tìm không ra vết xước cảm ơn cửa hàng đã cho mình có được con máy ưng ý ♥️,,,,,Positive,,,,,,
"Nhóm màu: Màu xanh lá cây 
Dung lượng lưu trữ: 128gb đóng gói cẩn thẩn, giao hàng siêu nhanh. Sẽ sử dụng một thời gian để test chất lượng hàng",,,,,,Positive,,,Positive,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 6gb+128gb tùy chọn thanh toán dễ dàng và tiện lợi, tuổi thọ pin lâu dài, hiệu suất nhanh và đáng tin cậy.,",Positive,,Positive,,,,,,,,
"Mua máy phải đổi lần 2 mới tạm ổn, máy chạy chậm lắm mặc dù cấu hình cao (như ảo ấy), lỗ sạc là sử dụng đầu sạc cũ trước cả đầu c á, sạc pin vào rất lâu. Thôi sử dụng tạm để học tập. Cửa hàng thì phục vụ cực kì nhiệt tình, giao hàng cũng nhanh nhẹn, gói hàng cũng kỹ, có phiếu bảo hành.",Negative,,Negative,,,Positive,,Positive,Positive,,
Lướt mạng xã hội tốt. Còn game độ phân giải thấp thì tốt độ phân giải cao như liên quân thì không được nhé,,,Negative,,,,,,,,
"Đúng với mô tả: Mọi người mua, để ý dòng chử nhỏ 
Chất lượng sản phẩm: Tệ
Sản phẩm: Lag xài không được. Sản phẩm giả mạo treo đầu dê bán thịt chó 🤭🤭🤭",,,Negative,,,,,,,Negative,
"Nhóm màu: Xanh 
Phân loại sản phẩm: Dây cáp điện thoại tốt chất lượng tuyệt vời, nên mua nha cửa hàng tư vấn nhiệt tình nha mình hài lòng về sản phẩm của cửa hàng 10 điểm",,,,,,,,,,Positive,
Hang giao không dung mota treo đầu heo bán thịt chó,,,,,,Negative,,,,,
Đúng giao nhanh hàng oke chất lượng tốt,,,,,,,,,Positive,,
"Giao hàng hơi chậm, còn lại rất tốt",,,,,,,,,Negative,Positive,
"Đã mua được 2t, 1 2 ngày đầu máy hơi nóng, nhưng về sau thì nhiệt độ ổn định lại",,,,,,,,,,Positive,
Hàng nhìn qua thì được nhưng dùng lâu dài thì chưa biết thế nào với cả không thấy ốp đâu :((,,,,,,,,,,Neutral,
"Nhóm màu: Xanh dương 
Dung lượng lưu trữ: 128gb ship nhanh và rất cẩn thận, máy sử dụng bao mượt, màu xanh xinh mà ở ngoài nhìn hơi nhạt xíu. Lựa chọn màu sắc tuyệt vời!, sử dụng vật liệu chất lượng cao., độ phân giải màn hình tuyệt vời., chất lượng camera ấn tượng!,",,Positive,Positive,Positive,Positive,,,,Positive,,
"Color family: Random color sản phẩm: Đã,nhận, mua đúng cửa hàng uy tín,nhận được con hàng mình đặt sử dụng rất tốt. Giao hàng cũng nhanh chóng và đóng gói hàng cũng đẹp,5 sao.",,,,,,Positive,,,Positive,,
Sau 1 tháng trải nghiệm. Điện thoại dùng ok lướt f top top ngon nghẻ loa quá ok. Pin trâu lắm lunn mình chơi game không bị giựt camera đẹp rõ nét. Còn có hoá đơn và được tặng ốp dán luôn mànn hình 10 đỉm,Positive,Positive,Positive,,,,,,,,
Đơn vị vận chuyển xác nhận thời gian giao hàng dự kiến.,,,,,,,,,Neutral,,
Mức giá này so với thông số thì đúng như công bố.,,,,,,,Neutral,,,,
"Màu sắc: Xanh 
Phiên bản: Bản locksim-hư sim sale 1 lít 2, màn tốt! máy antutu cũng gần 290k! ổn ! cầm chắc tay, nhẹ nữ sử dụng tốt! coi film học anh văn sử dụng app nhẹ dư sức vì pin khá trâu, cũng không tự hao nhanh! thật sự sử dụng nguyên ngày tới đêm! nhưng cũng có ám nhẹ, bị lưu ảnh của dao diện sử dụng trước đó! nói chung tuỳ mục đích sử dụng, không có sử dụng được sim, máy nhanh sử dụng nghe nhạc xem phim học tiếng anh ngon hơn mấy cái ghi âm ấy nhỉ",Positive,,Positive,Positive,,,,,,Positive,
"Với giá này thấy chất lượng ghê luôn, sài được 1 2 ngày thì thấy pin trâu. Mượt, vì không chơi game nên rất ổn nên mua ạ",Positive,,Positive,,,,Positive,,,,
"Dở tệ không khớp kém chăm sóc kh thô lỗ. Hiệu năng nóng bỏng.,",,,Negative,,,,,Negative,,,
"Màu sắc: Đen 
Phân loại: Nguyên seal điện thoại đẹp máy mới, màn hình tuyệt vời với tần số làm mới 90hz., chống nước là một điểm cộng., nói chung rất hài lòng, với tầm giá nầy quá là tốt rồi, nếu sài bền nửa, là con điện thoại nầy là vô đối trong tầm giá. Chỉ có đều không thấy cửa hàng để phiếu bảo hành theo máy.",,,,Positive,Positive,,,Negative,,,
"Cảm giác cầm nắm điện thoại ở mức bình thường, không cấn tay. Camera sau cho ra ảnh ở chất lượng trung bình.",,Neutral,,,Neutral,,,,,,
Chất lượng sản phẩm: Hiệu năng ở mức tạm được cho các tác vụ hàng ngày. Pin dùng cũng cũng được trong một ngày làm việc nhẹ.,Neutral,,Neutral,,,,,,,,
Color: Đen-m tốt,,,,,,,,,,,Neutral
"Màu sắc: Màu ngẫu nhiên sản phẩm: Tốt 5 sao hàng xuất sắc nhé mọi người,hàng đúng chính hãng ạ, ngoại hình mới đẹp, mình rất thích, và ưng ý về sản phẩm, cảm ơn cửa hàng nhé",,,,,Positive,,,,,,
"Hình ảnh 5g, nhưng bán 4g. Như đang lừa người tiêu sử dụng",,,,,,,,,,Negative,
Bóc seal mà màn hình còn dán cả cường lực thì e chịu rồi. Nhắn tin hỏi cửa hàng không trả lời thôi 1 sao tạm vậy,,,,,,,,Negative,,,
"Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Điện thoại 5g 
Đúng với mô tả: Đúng với miêu tả đã nhận được hàng sản phẩm chính tốt hãng nhìn đẹp và rất chắc chắn sẽ ủng hộ cửa hàng thêm",,,,,Positive,,,,,,
Điện thoại nhìn thì đẹp mà không bấm nó cũng nhảy nói chung tệ mình chỉ cần nghe và gọi,,,,,Positive,,,,,Negative,
Chưa đầy dủ phụ kiện có đầy đủ phụ kiện thêm ít tiền nữa thì tốt quá,,,,,,,,,,Positive,
"Tính năng nổi bật: Phù hợp chơi game 
Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt
Trong tầm giá này là quá tốt cho một con máy dung lượng cao",,,,,,,Positive,,,,
Hàng fullbox đầy đủ phụ kiện y hình. Với giá vậy mà hàng như này thì quá tốt rồi. Chúc cửa hàng buôn may bán đắt 👍👍👍👍👍,,,,,,,Positive,,,,
"Ê ưng nhaaaa giá quá tốt, loa to, lướt nhanh, xem phim màn rộng, rất tốt luôn, như mới, m mua cho mẹ nội, nhận hàng rất hài lòng, sẽ mua lại cho mẹ ngoại 1 cái như vậy nữa cửa hàng ơiii cửa hàng có tâm nữa, mọi người nên mua, m đọc đánh giá các cửa hàng lòi pẹ mắt mới quyết định mua ở đây á",,,,Positive,,,Positive,,,Positive,
"Hàng quá tệ,được 1_2 ngày đầu. Để trong túi xách chạy xe dằn cũng bị bể kính hư màn hình. Mua 2 cái đều bị nứt kính nhẹ đã hư màn hình. Lỗi do tui nhưng thấy sản phẩm quá tệ. Mọi người không nên mua,mua về ôm cục tức thôi.",,,,,Negative,,,,,,
"Mua về cho bố dùng rất ok, được tặng tai nghe nữa, rẻ hơn so với mua ngoài siêu thị tận 2 triệu nên mua",,,,,,,Positive,,,,
"Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt
Tốt",,,,,,,,,,Positive,
"Mới nhận,giao hàng nhanh,đóng gói cẩn thận,chưa dùng không biết sao,đánh giá xong dùng quay lại",,,,,,Positive,,,Positive,,
"Nhóm 
Màu sắc: Màu ngẫu nhiên sản phẩm: Hài lòng",,,,,,,,,,Positive,
Màn hình bị một đường đen ở giữa còn lại tạm ổn,,,,Negative,,,,,,,
"Phiên bản: 2022 snap680 variation3: Ram 6/128gb giao hàng hơi lâu tí, có lẽ vì là flash sale 11-11 nên nhiều đơn, đóng gói tốt, hàng nguyên vẹn, hỗ trợ tốt",,,,,,Positive,,Positive,Negative,,
Giá quá cao so với chất lượng quảng cáo hay ho thôi không đáng tiền. Với giá này mình có thể mua máy khác tốt hơn nhiều. Cảm thấy bị lừa.,,,,,,,Negative,,,,
Mua của cửa hàng lần 2 vẫn rất hài lòng về sản phẩm và khâu gửi hàng. Sản phẩm nhập khẩu chính hãng. Nguyên seal. Cửa hàng đóng gói cẩn thận. Có tem niêm phong hộp ngoài rất yên tâm. GHN giao từ Bến Tre ra Hà Nội mất 4 ngày. Nếu spx thì có lẽ sẽ nhanh hơn,,,,,,Positive,,,Positive,,
"Nhóm màu: Vàng 
Dung lượng lưu trữ: 8gb hơn mong đợi 😧😧😧quá xuất xắc",,,,,,,,,,Positive,
"Sản phẩm tốt, săn sale giá rất ổn so với mua tại cửa hàng. Nhưng lên đơn chờ giao khá chậm",,,,,,,Positive,,Negative,,
Khong biet ben không nhung thay may tuyệt,,,,,,,,,,Positive,
"Hàng giao không có củ sạc, hàng còn bị vỡ do đóng gói không kĩ, sơ sài",,,,,,Negative,,,,,
Mua cho bạn nên thấy bạn sài cũng khá là tốt đó mọi người. Săn sale 3tr2 quá ngon,,,,,,,Positive,,,,
"Nhóm màu: Black 
Dung lượng lưu trữ: 128gb hàng oke nha a shipper cẩn thận nhiệt tình giao hàng rất cẩn thận",,,,,,,,,Positive,,
Màu sắc: Vàng nói chung là quá đẹp cửa hàng ơi đặt màu vàng giao màu vàng uy tín,,,,,Positive,,,,,,
Mua reno4z giao oppo a92s,,,,,,,,,Negative,,
Máy đẹp lm,,,,,Positive,,,,,,
💯 điểm không có nhưng sản phẩm newseal đóng gói tốt giao hàng nhanh không có gì để chê xài qua nhiều sản phẩm của honor lắm rồi nên thích là chốt thôi khỏi bàn về chất lượng siêu siêu ổn áp luôn 😁😁😁,,,,,,Positive,,,Positive,Positive,
"Chất lượng sản phẩm: Đầy đủ phụ kiện 
Đúng với mô tả: Tốt 
Tính năng nổi bật: Chiến hết lq tốc chiến pubg max setting 60fps dimensity 8400 ultra chơi game tốt tác vụ mượt bị cái hơi nóng, chip không có nhân tiết kiệm pin nên pin không trâu lắm",Negative,,,,,,,,,,
"Pin không như quảng cáo sai thông số pin pin rất yếu. Cửa hàng ghi pin 5000mah mà sử dụng cảm giác chỉ như 3000mah, quá thất vọng.",Negative,,,,,,,,,,
"Màu sắc: Đen 
Phân loại: Nguyên seal 
máy sử dụng trong 10 ngày cảm máy khá tốt. Lướt facebook tik tok... Tốt. Chơi pubg thì chơi 40 trận thì có tầm 3 trận chơi bị thoát game lên tục (chắc do máy nóng quá nên bị thoát) chơi để đồ hoạ cao thì máy nóng, chơi thì lâu lâu gật với lag, để đồ hoạ thấp thì máy chơi khá tốt. Còn camera thì nên sử dụng nơi có ánh sáng tốt thì chụp được. Loa cũng khá to. Mua lúc điện thoại sale nên giá chưa đến 2tr nói chung máy tốt trong tầm giá này do máy giá rẻ nên không đòi hỏi máy được nhiều",,Neutral,Negative,,,Positive,Positive,,,Positive,
"Nhóm màu: White 
Dung lượng lưu trữ: 256gb rất tốt",,,,,,,,,,Positive,
Camera sau rung khi quay pin hao pin khi dùng hotspot đóng hàng thiếu lớp bảo vệ,Negative,Negative,,,,Negative,,,,,
"Variation3: Đen xanh vàng 
Phân loại sản phẩm: 50cai. 
Dung lượng lưu trữ: 32gb đã nhận hàng và thử vào mạng.",,,,,,,,,,Neutral,
Lần đầu tiên mua điện thoại trên shoppe luôn cửa hàng uy tín điện thoại mới đánh giá cửa hàng 10s cám ơn cửa hàng nhiều,,,,,,,,,,Positive,
Chính sách đổi trả được áp dụng trong vòng 7 ngày,,,,,,,,Neutral,,,
"Tính năng nổi bật: Led sau mặt lưng 
Chất lượng sản phẩm: Sử dụng được 
Đúng với mô tả: Đúng pin thì nhanh hết nhưng cửa hàng hứa đã gửi cho mình nên mình đánh giad lại 5 sao",Negative,,,,,,,,,,
Tuyệt vời trong tầm giá!,,,,,,,Positive,,,,
"Hàng mới nguyên tem mác, chưa khui, tối về cho con gái khui, mua tặng con gái susu",,,,,,,,,,Positive,
"Đúng với mô tả: Tốt
Nha",,,,,,,,,,Positive,
"Màn hình hiển thị màu sắc bình thường, không quá nổi bật. Phần mềm vận hành tạm ổn cho các nhu cầu cơ bản.",,,,Neutral,,,,,,Neutral,
"Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Qua dung cửa hàng uy tin ban hang chất lượng da mua rat nhieu lan",,,,,,,,,,Positive,
Hàng ok như quảng cáo chất lượng tốt đang mua nhà mọi người giao nhanh,,,,,,,,,Positive,Positive,
Màn hình được dán sẵn một lớp film bảo vệ từ nhà máy.,,,,Neutral,,,,,,,
"Tất cả rất ok, mượt mà, dễ dùng, đáng giá. Lần đầu dùng Techno có nhiều trải nghiệm thích thú, hy vọng máy bền.",,,Positive,,,,,,,Positive,
"Võ đẹp, màn hình nứt nhẹ coi như tốt pin cũ 20% bật nguồn lên nó nhảy còn 3% tắt nguồn luôn sạc nữa tiếng không lên còn tụt % giờ bất lên đèn xog tắt không lên được do hết pin :(((",Negative,,,Negative,Positive,,,,,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 16gb cửa hàng làm ăn uy tín mình mới tet mọi chức năng tốt 👍 cảm ơn cửa hàng lần sau mình mua tiếp",,,,,,,,,,Positive,
Cảm ơn cửa hàng đã nhận được hàng. Đúng như quảng cáo về mẫu mã. Chất lượng tốt.,,,,,,,,,,Positive,
Chăm sóc khách hàng im sau khiếu hiệu năng yếu game đóng hàng túi nilon mỏng,,,Negative,,,Negative,,Negative,,,
Phiên bản: Ram 4/64gb đã nhận chất lượng tốt trong tầm giá đóng gói cẩn thận giao hàng nhanh còn độ bền phải sử dụng một thời gian mới biết,,,,,,Positive,Positive,,Positive,,
"Giao hàng nhanh, đóng gói sản phẩm chắc chắn đầy đủ. Chất lượng sản phẩm tốt",,,,,,Positive,,,Positive,,
Mức giá sản phẩm đúng với giá được hiển thị trên website tại thời điểm tôi đặt hàng.,,,,,,,Neutral,,,,
