data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Nhận hàng nhanh hơn tưởng,,,,,,,,,Positive,,
"sản phẩm rất tốt,cửa hàng phục vụ khá nhiệt tình.",,,,,,,,Positive,,,
Giá bán của sản phẩm tương xứng với cấu hình được trang bị.,,,,,,,Neutral,,,,
điện thoại thì bị hỏng loa con vỡ màn hinh,,,,Negative,,,,,,,
"Tệ sai sự thật face id không nhận diện được, bảo mật kém,",,,,,,,,,,Negative,
Giao hàng hơi lâu do là hàng đặt trước. Full seal. Hàng chuẩn. Ổn trong tầm giá...,,,,,,,Positive,,Negative,,
Chất lượng sản phẩm lỗi phần mềm liên tục. Đúng với mô tả mô tả hơi hoa mỹ thực tế không bằng. Tính năng nổi bật pin và hiệu năng đều thất vọng. Review máy hay crash app cập nhật firmware vẫn chưa tốt. Pin không trụ nổi 1 ngày với sử dụng bình thường. Box đến với seal rách có vẻ bị mở trước. Support hời hợt chỉ hướng dẫn reset mà không khắc phục,Negative,,,,,,,Negative,,Negative,
Chính sách bảo hành áp dụng trong 12 tháng.,,,,,,,,Neutral,,,
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb newseal chưa bóc máy",,,,,,Positive,,,,,
"hàng bị lỗi rồi cửa hàng ơi! thỉnh thoảng tắt nguồn phải khởi động lại, nhưng vẫn sử dụng được",,,,,,,,,,Negative,
Sản phẩm: hàng lỗi hoặc bị hư hỏng hàng bị móp nhưng shopee từ chối trả hàng dù đã làm theo đầy đủ hướng dẫn trả hàng của shopee,,,,,,,,,,Negative,
"Chất lượng sản phẩm: khung máy bị ọp ẹp. 
Đúng với mô tả: không chắc chắn. 
Tính năng nổi bật: chất lượng vỏ kém. đóng hàng chỉ bọc giấy báo. ship giao nhầm đơn. hiệu năng không ổn định",,,Negative,,Negative,Negative,,,Negative,,
"Màu sắc: tím nhạt bộ nhớ: ram 8g/128g màn hình đẹp không ám ố, khung viền có cấn móp, xước dăm, mặt lưng kính đẹp không trầy xước, pin còn tầm 82%, máy mất áp suất rồi.khay sim trùng imei với máy. Cùng chip 865 mà sử dụng thấy máy sony nóng, tản nhiệt không tốt bằng con samsung s20",,,,Positive,Positive,,,,,,
pin yếu! dòng này chỉ nghe gọi. ch play bị lỗi máy chủ! không tải được youtube do không thể cập nhật phần mềm dù đã lắp thêm thẻ nhớ.,Negative,,,,,,,,,,
"Nhóm màu: tai nghe.. 
Dung lượng lưu trữ: 8gb chất lượng sản phẩm tuyệt vời, cửa hàng giao hàng nhanh, đóng gói kĩ lưỡng. Điện thoại sang, xịn, các chức năng hoạt động ổn định, cấu hình mạnh. Mình rất hài lòng về sản phẩm.",,,,,Positive,Positive,,,Positive,,
"Đúng với mô tả: đúng với sản phẩm quảng cáo 
Tính năng nổi bật: ứng dụng bộ nhớ cũng được 
Chất lượng sản phẩm: mở nguồn 30% pin sau 1 lúc thấy hao pin rất nhanh còn 10% pin! còn chất lượng như nào thì sài mấy hôm rồi mới biết",Negative,,,,,,,,,,
Máy thường xuyên bị tắt nguồn đột ngột. Thiết kế cầm không chắc tay. Hiệu năng kém không xử lý nổi 2 ứng dụng cùng lúc. Đóng hàng quá sơ sài. Shipper giao hàng không lịch sự,,,Negative,,Negative,Negative,,,Negative,,
Hàng rât tốt chỉ là pin hơi yếu,Negative,,,,,,,,,,
Giao hàng cho khách mà máy không còn tý pin nào.chắc là hàng tân trang của xiaomi,Negative,,,,,,,,,,
"Mình mua cho người yêu mình thôi chứ không dùng, nhưng review thấy dùng cũng đượcas, chạy ship không quá nóng, màn hình tối nha",,,,Negative,,,,,,,
"Chất lượng sản phẩm: tệ 
Đúng với mô tả: lừa lọc 
Tính năng nổi bật: không đáng giá máy 3tr9 mà hay lỗi, không xứng đáng, nên mua hãng khác",,,,,,,Negative,,,Negative,
"sử dụng được vài bữa tự tắt nguồn nhắn tin cửa hàng bảo hành không trả lời được 1 câu tử tế,, mua hàng trên mạng khuyên mọi người nên chọn chỗ uy tín đừng như mình ạ,, giờ thua rồi",,,,,,,,Negative,,,
Đẹp và xịn nha. Khi chụp hình sẽ bị nóng máy. Nhưng bàn phím thì thích lắm. Spen nhạy. Mới mua lần đầu nên sẽ chờ một thời gian sử dụng xem thế nào,,,,,Positive,,,,,,
"Màu sắc: đen độ bền:sài mới biết được giá cả:mình có su nên săn giá cũng tốt 
Thời lượng pin:pin 6800 chát sài nữa tháng mới sạc tốt",Positive,,,,,,Positive,,,,
"Chất lượng sản phẩm: 10đ không nhưng chỉ tội cửa hàng nhiệt tình,ghn đặt hàng hôm trc hôm sau có hàng",,,,,,,,Positive,Positive,,
"Màu sắc: đen 
Phân loại: không hộp (mới 100%) uy tín, chất lượng tạo nên thương hiệu ❤️",,,,,,,,,,Positive,
"Lần đầu mua điện thoại qua shopee nhưng khá ok, máy dùng ổn, mượt. Giao hàng nhanh hơn mình nghĩ",,,Positive,,,,,,Positive,Positive,
Sử dụng cũng 2 tháng rồi chơi game codm và liên quân ổn mà chơi game thì hơi nóng máy,,,Negative,,,,,,,,
"Điện thoại đẹp, cửa hàng giao nhanh, để sử dụng mới biết, màn hình có dán chống trầy",,,,Neutral,Positive,,,,Positive,,
"giao không đúng màu, không cài được vân tay...không hài lòng",,,,,,,,,,Negative,
"ngoại hình: máy đẹp tân trang 🔋 
Thời lượng pin: khoảng 3h dùng tốt 📸 
mình thấy máy sài khá tốt. phù hợp với nhu cầu nghe gọi, xem tức tốt, còn game thì chơi không được nhé, do cấu hình thấp. mình mua cho bé sài khá phù hợp với nhu cầu. giờ vọng xài được lâu. cảm ơn cửa hàng.",Positive,,,,Positive,,,,,Positive,
"Nhóm màu: màu đen 
giá cả:hợp lý đáng mua 
độ bền: vẫn tốt 
Thời lượng pin: hao pin khá nhanh nhưng vẫn gọi điện được lâu.",Negative,,,,,,Positive,,,,
"cửa hàng giao hàng nhanh đóng gói cẩn thận, tư vấn nhiệt tình, hàng như hình, vừa bóc xong, xài thử xem Tn, hy vọng OK. không nhận hàng nên không có ảnh chụp thật",,,,,,Positive,,Positive,Positive,,
Theo mình hàng về mới nguyên máy bên ngoài sang cầm nhẹ mà đẹp lắm mới dùng thì thấy mượt đợi tầm 1 tuần sau quay lại đánh giá tiếp nhưng mà cam trước xấu khủng bố luôn thua con oppo f11 cũ của mình được cái camera sau đẹp mà cam trước mờ xấu cực giao cực nhanh nha đóng gói chắc chắn mới đặt hôm qua nay giao rồi á cửa hàng cũng dễ thương xĩu vận chuyển rồi vẫn cho đổi trả 10d cho cửa hàng và shipper ❤❤🐽,,Negative,Positive,,Positive,Positive,,Positive,Positive,,
"Màu sắc: trắng-lock sim 🔋 
Thời lượng pin: tốt 📸 
Chất lượng camera: tốt ⚡ 
Hiệu suất: tốt",Positive,Positive,Positive,,,,,,,,
"đóng hàng sơ sài rơi vỡ phụ kiện, hiệu năng nóng sau 30p. camera đêm thiếu chi tiết, giao hàng delay không bồi thường.",,Negative,Negative,,,Negative,,,Negative,,
"Điện thoại củ chứ không phải hàng 90%, bị lỗi ở màn hình. Hàng tạm được.",,,,Negative,,,,,,,
"Pin tụt nhanh khi để không. Pin chờ tệ. Hao pin ẩn, quản lý pin kém. Qua đêm pin mất gần 20%, không hiểu máy bị lỗi gì. Chăm sóc khách hàng chỉ bảo cập nhật phần mềm nhưng không cải thiện",Negative,,,,,,,Negative,,Negative,
"variation3: đen variation1: không hộp (mới 100%) hàng mới, máy mượt, cảm ơn cửa hàng giao hàng nhanh!",,,Positive,,,,,,Positive,,
"Sản phẩm đẹp đóng gói kĩ,phụ kiện đầy đủ giao hàng nhanh cám ơn cửa hàng cho cửa hàng 5 sao, chưa sử dụng nên chưa đánh giá thêm được chất lượng sản phẩm",,,,,Positive,Positive,,,,,
Máy mới tốt lắm. Nhân viên fpt giao tại nhà hoặc ra ch nhan đều được,,,,,,,,,,Positive,
"Sản phẩm hoàn thiện tốt, màn hình to hiển thị tốt, ram 8gb đáp ứng đủ nhu cầu sử dụng, camera đủ dùng tạm ổn, tầm giá tiền này thì không quá nhiều sự lựa chọn.",,Positive,,Positive,,,Positive,,,,
Thiết kế kiểu cũ nhìn không hợp thời tí nào,,,,,Negative,,,,,,
Camera chưa sử dụng nên chưa đánh giá được,,Neutral,,,,,,,,,
"Màu sắc: bạc 
Phân loại: nguyên seal đã nhận hàng: điện thoại xiaomi redmi note 10 je 4gb/64gb, chip snap 480,màn 90h - đúng mô tả. Hàng rẻ - chất lượng tốt luôn hàng ngon - bổ - rẻ nha mọi người!",,,,Positive,,Positive,Positive,,,Positive,
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb chất lượng:quá mới cửa hàng uy tín chất lượng. 4g mạnh mẽ",,,,,,,,,,Positive,
"hàng giao nhanh chóng, đóng gói cẩn thận, ủng hộ cửa hàng, giá cả hợp lý",,,,,,Positive,Positive,,Positive,,
Lần đầu mua hàng giá trị cao từ Shopee rất hồi hộp vì không có đồng kiểm. Nhưng quy trinh của Shopee rất chuẩn và chuyên nghiệp. Shipper hổ trợ hết mình. cửa hàng giao hàng chuẩn với giá rất tốt do chương trình tk vàng của Shopee,,,,,,,Positive,,Positive,,
"Tính năng nổi bật: màn hình cong đẹp, 
Chất lượng sản phẩm: tuyệt vời 
Đúng với mô tả: đúng sau một tuần trải nghiệm thì mình thấy con máy này rất mượt, ổn định, pin sài lâu, tốt trong tầm giá.",Positive,,Positive,Positive,,,Positive,,,Positive,
Đã nhận hàng.điện thoại tuyệt vời.đúng đầy đủ như đặt hàng mỗi tội pin đểu nhanh hết.hôm nào rảnh đi thay pin xịn là tốt. Loa hơi rè hôn nào rảnh thay loa nữa lại tốt.,Negative,,,,,,,,,Negative,
Thử máy thì ngon. Nhưng được hai hôm đơ như vậy luôn,,,Negative,,,,,,,,
Mua xong hối hận cực kỳ máy bình thường mà bán giá như flagship,,,,,,,Negative,,,,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb nguyên đai, nguyên kiện hàng mới 100 phần trăm, giao hàng bằng máy bay sáng đặt chiều có,, hàng chính hãng,tặng cửa hàng 10 sao nè! cảm ơn nhiều.",,,,,,,,,Positive,,
"Đúng là quá đáng, giá cao ngất mà chẳng hiểu vì sao",,,,,,,Negative,,,,
"Nhóm màu: xanh sản phẩm tốt, cửa hàng giao hàng nhanh, đóng gói cẩn thận. Ship nhiệt tình. Ảnh mang tính chất nhận xu",,,,,,Positive,,,Positive,Positive,
"Thất vọng sai mô tả không hỗ trợ bảo hành, chăm sóc khách hàng kém,",,,,,,,,Negative,,,
cửa hàng giao hàng lẹ điện thoại xài ngon:>,,,,,,,,,Positive,Positive,
Giá sản phẩm đúng như niêm yết. Chính sách bảo hành mình sẽ xem xét sau.,,,,,,,Neutral,Neutral,,,
"Hối hận thực sự đúng máy nhưng sai lầm tất cả đều tệ. Đây là sản phẩm công nghệ tệ nhất mình từng mua. Pin yếu, hiệu năng lag, camera xấu, máy nóng, phần mềm lỗi. Mình khuyên thật lòng mọi người nên tránh xa mẫu máy này ra, đừng để mất tiền oan như mình.",Negative,Negative,Negative,,,,,,,Negative,
sử dụng được một ngày hư main chịu luôn cần nhắc anh em trc khi mua,,,Negative,,,,,,,,
Đúng với mô tả: sản phẩm đúng với mô tả nha cửa hàng,,,,,,,,,,Positive,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb 📸 
Chất lượng camera: thiết kế mượt mà, yêu thích!, 🔋 
Thời lượng pin: tuổi thọ pin lâu dài.,",Positive,Positive,,,Positive,,,,,,
Mới bật máy lên hơi lag. Bảo hành 6 tháng nên hôm sau có phát sinh gì sửa đánh giá sau,,,Negative,,,,,Neutral,,,
"
Đúng với mô tả: tốt 
Tính năng nổi bật: tốt
Máy sử dụng tốt săn sale nên được giá, có vẻ chất lượng giao hàng không ổn lắm hộ bị móp méo. Máy máy không vấn đề gì",,,,,,,Positive,,Negative,,
Điện thoại khởi động không lên nguồn có video từ lúc khui hàng xin gửi lại cửa hàng nhé,,,,,,,,,,Negative,
thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn,,,,,,Positive,,,Positive,,
"Màu sắc: blue giao hàng nhanh, có đủ pin sạc, điện thoại tốt",Positive,,,,Positive,,,,Positive,,
Nhóm màu: màu đen điện thoại dùng quá tốt cửa hàng sử dụng hài lòng qua cảm ơn nhân viên bên cửa hàng đã tư vấn điện thoại cho mình rất ưng ý 🥰🥰🥰🥰🥰🥰 😁😁😁 tặng cửa hàng 5 sao,,,,,,,,,,Positive,
"Tuyệt vời ạ, hàng đúng giao nhanh cửa hàng tận tình 100* luon",,,,,,Positive,,Positive,Positive,,
"Máy đã qua sử dụng và thay màn, hơn chục ngày phát sinh lỗi màn, liên hệ cửa hàng thì mất hình, giờ thì ẩn sản phẩm. Lừa đảo",,,,Negative,,,,Negative,,,
"Lỗi mic đúng mẫu không. Máy mình bị lỗi mic, gọi điện đầu dây bên kia không nghe thấy gì. Đem đi bảo hành thì hẹn tới hẹn lui rất mất thời gian.",,,,,,,,Negative,,Negative,
"đóng hàng thô sơ làm rơi linh kiện, hiệu năng ấm lên sau 20 phút. camera đêm mất sắc thái, giao hàng chậm không đền bù.",,Negative,Negative,,,Negative,,,Negative,,
Cơ bản êm lắm camera cũng ok,,Positive,,,,,,,,,
"Mua trên đây rẻ hơn. Ngoài cửa hàng tới 1 triệu nha anh em,,,cửa hàng đống hành cẩn thận nha",,,,,,Positive,Positive,,,,
"Mình cảm thấy giá tiền cho mẫu này hơi mắc, không tương xứng với những gì nhận được.",,,,,,,Negative,,,,
"Màu sắc: đen 
Phân loại sản phẩm: có sạc 📸 
màn hình độ phân giải hd+,",,,,Neutral,,,,,,,
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb chất liệu:chất lượng máy ảnh ấn tượng, chất lượng máy ảnh ấn tượng, hiệu suất mượt mà, bóng bẩy và thanh lịch, hiệu suất mượt mà, chất lượng máy ảnh ấn tượng, hiệu suất mượt mà,",,Positive,Positive,,Positive,,,,,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 512gb tốt",,,,,,,,,,Positive,
Hiệu năng lag khi mở nhiều tab. Đóng gói lỏng lẻo phụ kiện rơi vãi. Chăm sóc khách hàng từ chối đổi hàng vô lý.,,,Negative,,,Negative,,Negative,,,
màu: clear dòng sản phẩm tương thích: iphone 14 promax hàng tốt,,,,,,,,,,Positive,
"Màu sắc: đen 
Phân loại: nguyên seal tính năng:đa dạng chất lượng: ổn chất liệu:nhựa,... Điện thoại phù hợp với giá tiền, cửa hàng nhiệt tình, đóng gói tốt, giao hàng nhanh. Chất lượng thì để sử dụng thêm time mới biết được ( có kèm áp lưng + sạc )",,,,,Positive,Positive,Positive,Positive,Positive,,
"Nhóm màu: màu ngẫu nhiên sản phẩm: ngon, bổ, rẻ, chất lượng, tặng cửa hàng 5 sao",,,,,,,Positive,,,,
"chờ hơi lâu so với mong đợi, vẫn đang trải nghiệm",,,,,,,,,,,Neutral
"nên mua ạ, mình là nữ nên điện thọai thấy hơi to săn được giá hời",,,,,,,Positive,,,,
"Máy tụt pin nhanh, chỉ sử dụng nặng được vài tiếng. Ảnh camera tối, mất chi tiết. Pk giao thiếu củ sạc, chăm sóc khách hàng hẹn rồi im",Negative,Negative,,,,,,Negative,Negative,,
"Chất lượng sản phẩm: kém 
Đúng với mô tả: không đúng 
Tính năng nổi bật: lag giá 4tr2 mà máy đơ, loa rè, không đáng đồng tiền",,,Negative,,,,Negative,,,Negative,
"máy gặp chút lỗi nhỏ nhưng cửa hàng đưa xử lý cho rất nhanh, cửa hàng uy tín, không dài dòng chốt p.án cho khách hàng nhanh chóng. anh em mua hàng thì cứ yên tâm. trải nghiệm chán sẽ hẹn cửa hàng sang pixel trải nghiệm tiếp, chúc cửa hàng mua may bán đắt hàng ạ.",,,,,,,,Positive,,,
