data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Nhóm màu: màu ngẫu nhiên sản phẩm: tuyệt vời,cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè",,,,,,Positive,,Positive,Positive,,
Sản phẩm: sản phẩm chất lượng kém máy đơ rất khó sử dụng,,,Negative,,,,,,,,
"cửa hàng uy tín, hàng chính hãng, đóng gói cẩn thận, giao hàng nhanh, được tặng ốp lưng",,,,,,Positive,,,Positive,,
"Chất lượng sản phẩm: ổn 
Tính năng nổi bật: hợp với giá tiênf mua dùm nên kh biết độ bền ra sao nhưng mà lúc mở ra thấy máy cũng tốt còn độ bền thì để tính sau",,,,,,,Positive,,,,
Giao hàng bị bể màng hình,,,,Negative,,,,,,,
"Sản phẩm đáng mua trong tầm giá pin trâu, hệ điều hành tối ưu tốt, mượt mà",Positive,,Positive,,,,Positive,,,,
"Săn sale được giá tốt, máy đẹp, chạy mượt, chờ sử dụng pin ổn nữa là ok",Neutral,,Positive,,Positive,,Positive,,,,
đã nhận được hàng giao hàng rất nhanh điện thoại rất đẹp rất tốt rất hài lòng nếu có nhu cầu sẽ mua thêm.,,,,,Positive,,,,Positive,,
"
Đặt tối thứ 6 mà sáng chủ nhật giao rồi, đóng gói cũng rất kỹ và có seal nhưng không biết là đóng seal lại hay của hãng. điện thoại dán màn sẵn, còn kèm ốp lưng và sạc 33w trong hộp nữa. màn hình đẹp, pin trâu, sạc nhanh mà thao tác cũng khá mượt chứ không giật lag( so với mức giá) mình mua tặng cho dì và rất hài lòng, 10 điểm từ khâu giao hàng đến chất lượng sản phẩm 😍",Positive,,Positive,Positive,,Positive,Positive,,Positive,,
"màn hình, bật lên bị nháy nháy cảm giác không sử dụng được lâu kệ sử dụng thử xem sao",,,,Negative,,,,,,,
Phân loại sản phẩm: điện thoại y20 máy mới chính hãng đầy đủ phụ kiện cửa hàng uy tín cảm ơn cửa hàng rất nhiều tặng cửa hàng 5 sao,,,,,,,,,,Positive,
"tệ hại không đúng yếu kém camera mờ ban ngày. shipping chậm kinh.,",,Negative,,,,,,,Negative,,
"Máy to. Nhưng chuông nhỏ, loa cũng nhỏ và nghe tiếng không trong, không ấm như nokia trung quốc ngày trước",,,,,,,,,,Negative,
"Đúng mô tả, nguyên seal nguyên kiện. Redmi note 13 pro 5g. Chụp hình tốt, zoom tốt, pin dùng lâu. Dùng văn phòng là tới hơn 1 ngày.",Positive,Positive,,,,Positive,,,,,
"
Tính năng nổi bật: nghe gọi 
Đúng với mô tả: đúng cửa hàng gửi hàng nhanh, đúng màu, đúng sản phẩm. Điện thoại nhẹ, phím bấm tốt. Mọi thứ đều ổn nhé. Xem youtube được",,,,,Positive,,,,Positive,,
"Sản phẩm đẹp, tốt, chụp ảnh đẹp. Cấu hình mượt. Giá rẻ hơn nhiều khi mua ở các cửa hàng điện thoại. Được tặng quạt mini cầm tay siêu mát ạ",,Positive,Positive,,Positive,,Positive,,,,
Một tuần mua 2 điện thoại tiếp tục ủng hộ sop,,,,,,,,,,Positive,
"Máy pin ảo nhanh hết pin nhưng thôi t cũng không cần trả lại hàng,cửa hàng không gửi sạc luôn,cái sạc đời tống đấy lại phải đi mua",Negative,,,,,,,,,,
"Xiaomi Note 14 màn đẹp, pin trâu, hiệu năng ổn, camera tốt, giá rẻ, đáng mua tầm trung.",Positive,Positive,Positive,Positive,,,,,,,
"sản phẩm chính hãng mới 100% chưa kích hoạt, giá tốt, nên mua mọi người nhé",,,,,,,Positive,,,,
"Cửa hàng giao hàng và đóng gói cẩn thận, điện thoại rất đẹp",,,,,Positive,Positive,,,Positive,,
"1tr rưỡi cho 1 chiếc smartphone cơ bản là quá tốt, quan trọng còn lại là chất lượng theo thời gian thế nào thôi, mọi thứ tương đối tốt, cửa hàng cài nhiều app cho máy và điện thoại kèm luôn cả ốp lưng... chỉ có cái cốc sạc cho vào ổ điện của mình không khớp nên mình phải gắn vào 1 cốc sạc khác của mình.. sau khi sử dụng thử mấy tiếng thấy pin cũng nhanh giảm.",Negative,,,,,,Positive,,,Positive,
Màn hình sử dụng tấm nền oled kích thước 6.5 inch,,,,Neutral,,,,,,,
"Điện thoại xài tốt, 3 ngày nay chưa phát hiện lỗi gì, check IMEI thấy hàng chính hãng, săn sale giá tốt",,,,,,,Positive,,,Positive,
"Chất lượng sản phẩm: so với tầm tiền bỏ ra là tốt 
Đúng với mô tả: tốt 
Tính năng nổi bật: loa nghe hay",,,,,,,Positive,,,Positive,
"rẻ tiền lừa bịp pin yếu xìu tụt 50% chỉ gọi điện 30 phút, shipping muộn màng giao nhầm địa chỉ, camera chụp đêm tối om",Negative,Negative,,,,,,,Negative,,
Giao hàng nhanh. Dong gói cẩn thận,,,,,,Positive,,,Positive,,
Nhóm màu: xanh đã nhận hàng. Cửa hàng giao hàng nhanh. Sản phẩm chính hãng. Hài lòng,,,,,,,,,Positive,,
"Màu sắc: đen 
thiết kế mỏng nhẹ, rất đẹp!, màn hình tuyệt vời với tần số làm mới 90hz., hiệu suất mượt mà với chip snapdragon 480.,",,,Positive,Positive,Positive,,,,,,
Màu máy: màu đen sản phẩm: samsung a70 6/128gb chuẩn. Tốt nha cửa hàng máy đẹp mới chuẩn đúng chính hãng luôn nha nói chung là tết qua thì mọi chức năng đều rất là tốt cửa hàng bán uy tín đúng mẫu mình cần chuẩn lắm luôn giá cả hợp lý cửa hàng tư vấn nhiệt tình đóng gói chắc chắn cẩn thận tặng cửa hàng năm sao nha lần sau mình sẽ giới thiệu mọi người ủng hộ cửa hàng cảm ơn cửa hàng nhiều 😷,,,,,Positive,Positive,Positive,Positive,,,
"Đúng với mô tả: máy đẹp,đúng như quảng cáo 

Tính năng nổi bật: to,rõ hàng đẹp,giao hàng nhanh,đóng gói kỉ",,,,,,Positive,,,Positive,,
"viền dễ cong không như mô tả dễ nóng máy. mở hộp thấy ngay vết xước to đùng, báo cửa hàng thì bảo tự làm trầy rồi đổ lỗi",,,,,Negative,,,Negative,,,
"Điện thoại thiết kế màn cong, cầm trên tay cho cảm giác rất mỏng nhẹ chắc chắn. Chưa dùng nhiều nên chưa trải nghiệm hết hiệu năng của máy. Săn sale được giá rẻ, cứ cho 5⭐ trước đã 😊",,,Neutral,Positive,,,Positive,,,,
Shipping không theo dõi vị trí camera portrait thiếu tự nhiên chăm sóc khách hàng thái độ,,Negative,,,,,,Negative,Negative,,
"Tính năng nổi bật: a9+ 

Đúng với mô tả: đẹp máy tính nguyên seal, giá phù hợp, unbox thật thích. mượt, mua cho con học tiếng anh khá ổn áp.",,,,,Positive,Positive,Positive,,,,
Camera góc rộng méo mó vật thể. Pin yếu khi sử dụng gps 2 tiếng. Ship mất tracking không theo dõi được.,,Negative,,,,,,,Negative,,
"cửa hàng, nhân viên hỗ trợ nhiệt tình, sau 5 giờ đặt, nhân viên cửa hàng fpt gần nhà đã đến giao hàng.",,,,,,,,Positive,Positive,,
"Tính năng nổi bật: chip mạnh chs game mượt cầu hình cao 

Đúng với mô tả: đúng perfect",,,Positive,,,,,,,,
"Tính năng nổi bật: cảm ứng 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng 
sản phẩm tốt, tuy nhiên đã bị kích hoạt bảo hành",,,,,,,,Negative,,Positive,
cửa hàng đóng gói cẩn thận,,,,,,Positive,,,,,
"cửa hàng uy tín giao hàng đúng hẹn, rất nhanh nhẹn, phục vụ tốt, chế độ hậu mãi rõ ràng. chất lượng sản phẩm rất tốt, chất lượng tốt vượt mong đợi. rất yên tâm sử dụng sản phẩm của cửa hàng.",,,,,,,,Positive,Positive,,
"giao hàng nhanh chóng, đóng gói cẩn thận, chất lượng sản phẩm tốt, đúng như miêu tả",,,,,,Positive,,,Positive,Positive,
Màn có nhiều đốm sáng. Không tốt lắm,,,,Negative,,,,,,,
Nhận hàng bị vỡ màn. Chán cửa hàng đóng gói ẩu,,,,Negative,,Negative,,,,,
"sau 77 49 lần cài đặt và hỏi lên hỏi xuống thì đã khắc phục được lỗi mất sóng E sim trên pixel 7 pro. dù cửa hàng chỉ dẫn hướng dẫn nhưng chưa đáng kể( chứ không nói là sai cách🤣). do máy trên mức ổn gần đạt mức toẹt vời nên tạm bỏ qua cho cửa hàng. chất lượng máy 9,5/10 dịch vụ cửa hàng 10/10, phụ kiện tặng full, thắc mắc gì là cửa hàng có phản hồi.",,,,,,,,Positive,,,
"đóng gói cẩn thận, nhưng củ sạc dởm sạc mãi không vào, máy không nên mua về chơi game bị đơ kinh lắm mua về nghe nhạc lướt db, tt thì tốt",Negative,,Negative,,,Positive,,,,,
"giá cả oke, màn to, sử dụng tới hiện tại rất tốt, tuy nhiên mua màu tím mà cửa hàng giao màu đen không báo trước:v",,,,Positive,,,Positive,,Negative,,
"Khả năng lưu trữ: 32gb 
Nhóm màu: nhiều màu sản phẩm khá tốt cấu hình ổn định.máy mượt 😊🤗",,,Positive,,,,,,,,
Mình chưa có dịp liên hệ với bộ phận chăm sóc khách hàng nên chưa có đánh giá về phương diện này.,,,,,,,,Neutral,,,
Không nhận được hàng nhưng không có ý kiến gì với khách hàng,,,,,,,,,,,Neutral
"đóng gói kỹ, hàng còn nguyên bọc, đã test máy tốt rồi nhé. săn được deal còn 2tr1 nên khá là vui. cửa hàng giao hàng nhanh",,,,,,Positive,Positive,,Positive,,
"Xịn xinh mịn, mua lần hai rồi😍",,,,,,,,,,Positive,
Phân loại sản phẩm: vỏ zin cũ tốt nha cửa hàng ủng hộ tiếp cảm ơn you,,,,,Positive,,,,,,
Vân tay chập chờn. Mở khóa nhanh là giả. Face unlock dễ lỗi nhiều lần phải nhập mã pin,,,,,,,,,,Negative,
"Màu sắc: bạc 
vẫn hơi lag mặc dù không chơi game:)))",,,Negative,,,,,,,,
"Dung lượng lưu trữ: samsung galaxy m21 
Nhóm màu: đen đã nhận được hàng, đúng sản phẩm yêu cầu samsung m21, hàng đã qua sử dụng,không trầy xước, sản phẩm tặng kèm earphone,ôp lưng và sạc hoco 10,5,sạc này muốn đầy pin chắc gần 4 hoặc 5 giờ dù vậy vẫn cảm ơn cửa hàng.",,,,,,,,,,Positive,
"Ngoại hình máy đẹp, tốc độ phản hồi mượt. Chế độ chụp chân dung AI hoạt động tốt. Hệ điều hành của Huawei, truy cập được Google Play. Được tặng thêm đồng hồ 5tr, đáng mua trong tầm giá.",,Positive,Positive,,Positive,,Positive,,,,
Cửa hàng giao hàng nhanh hàng đóng gói cẩn thận sẩn phẩm tốt đúng mô tả pin hơi oải còn lại mọi thứ tốt không biết cập nhật lên androi có hô trợ lên 13 không chứ 11 hơi nóng máy,Negative,,,,,Positive,,,Positive,Positive,
"Đúng với mô tả: dúng vói quảng cáo 
Chất lượng sản phẩm: ổn trong tầm giá.tốt",,,,,,,Positive,,,,
"Màu sắc: đen 
giá trị tuyệt vời cho số tiền bỏ ra., thiết kế mỏng nhẹ, rất đẹp!, màn hình tuyệt vời với tần số làm mới 90hz.,",,,,Positive,Positive,,Positive,,,,
"Máy khá lag sóng kém, game nhỏ chơi lúc là treo máy. Ngoài ra không thấy lỗi gì. Nếu có cái nào ram cao hơn m sẽ đổi.",,,Negative,,,,,,,,
Hãy đểu để ram 8 bộ nhớ 258. Thực ra chỉ có ram 4 bộ nhớ 128. Bán hàng không trung thực,,,,,,,,,,Negative,
"Tổng quan xài ổn Bắt sóng wifi,4g mạnh hơn pova2 Pin 7000mAh yếu hơn pova2 Sạc nhanh 45w nhưng hơn 1h30 mới đầy pin Loa ngoài to, nhưng mở âm lượng lớn sẽ bị rung, rất khó chịu.",Negative,,,,,,,,,,
"Color family: color random sản phẩm: tuyệt vời,đã nhận sản phẩm của cửa hàng gửi. Đúng chuẩn máy đã đặt hàng, máy mới chính hãng, cửa hàng uy tín, sản phẩm đẹp hợp thoi trang, giá cả bình dân. Đã sử dụng 1 thời gian thấy rất ổn định. Cửa hàng tư vấn nhiệt tình, có tặng rất nhiều voucher hậu mãi. Tháng sau sẽ ủng hộ cửa hàng thêm con máy nữa.tặng cửa hàng 5 sao.",,,,,,,Positive,Positive,,,
"Tính năng nổi bật: đẹp 
Chất lượng sản phẩm: tốt
Máy tốt không lỗi gì, màn đẹp không ám ố. ngoại hình khoảng trên 90%",,,,Positive,Positive,,,,,Positive,
cửa hàng uy tín nha hỗ trợ rất nhiệt tình,,,,,,,,Positive,,,
"Pin tuột nha ad, mình sạc đầy, không sử dụng để qua đêm tuột 2-3% pin",Negative,,,,,,,,,,
"Tính năng nổi bật: máy nát bét 
Chất lượng sản phẩm: quá tệ 
Đúng với mô tả: không đúng 1 tí nào cảm ứng đơ lag máy vỏ mới máy cũ jack 3.5 oxi hoá kích ram rom ảo pin cũ sử dụng lúc hết sạc chậm mà ghi 18w... quá nhiều vấn đề cửa hàng cãi cùn nhắn tin không trả lời",Negative,,Negative,,Negative,,,Negative,,Negative,
"Tính năng nổi bật: dùng nghe gọi và một số ứng dụng 
Chất lượng sản phẩm: chất lượng chưa biết nhưng nguyên seal 
Đúng với mô tả: đúng mô tả, sẽ ủng hộ nếu có nhu cầu",,,,,,Positive,,,,Positive,
không đổi được ngôn ngữ,,,,,,,,,,Negative,
Nhóm màu: đen nhận hàng đúng mô tả...chất lượng và các yếu tố khác cần trải nghiệm sản phẩm mới nhận xét được.,,,,,,,,,,Neutral,
Mọi người mua điện thoại cửa hàng này nên suy nghĩ kĩ nha giao cái điện thoại vừa móp vừa rách hộp.cửa hàng tiếc cái thùng catton mấy đồng á nên chỉ gói được 1 túi nilong và chống sốc thôi.ai mua thì nên cân nhắc nhé chứ bỏ tiền ra mua hàng nguyên vẹn thì nhận được hộp xấu đao xấu đớn thêm cục tức,,,,,,Negative,,,,,
Đã nhận được hàng săn sale siêu rẻ luôn ạ hành cửa hàng đóng gói chắc chắn,,,,,,Positive,Positive,,,,
không có cục sạc điện thoại cứ đơ đơ,,,Negative,,,,,,,,
rcmm nên mua nhé mua mọi người lúc đầu có hơi lo lắng nhưng mà khi nhận hàng và test thì cảm thấy nhẹ lòng quá là ưng luôn ý🥰🥳,,,,,,,,,,Positive,
Giao đúng hàng giá rẻ mua của cửa hàng nhiều lần rồi thấy rất ưng ý với sản phẩm,,,,,,,Positive,,Positive,,
"Nhóm màu: black 
Dung lượng lưu trữ: 512gb 🔋 
Chất lượng camera: tuyệt vời ⚡ 
Hiệu suất: rất ổn áp, giao hàng nhanh chóng, thái độ thân thiện",,Positive,,,,,,,Positive,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt
Sản phẩm sử dụng ổn, mua cho ông bà bố mẹ sử dụng rất tốt",,,,,,,,,,Positive,
"tệ quảng cáo lừa đảo tốc độ sạc chậm hơn 50% so với cam kết,",Negative,,,,,,,,,,
"Giao nhanh. Đóng gói cẩn thận mua tặng sinh nhật mẹ rất ưng bụng, sử dụng mượt màn hình đẹp giá tầm trung khá ổn nha.",,,Positive,Positive,,Positive,Positive,,Positive,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb giá trị tuyệt vời cho số tiền bỏ ra, màn hình sống động, hiệu suất mượt mà,",,,Positive,Positive,,,Positive,,,,
"Cũng đắn đo suy nghĩ mãi mới dám mua điện thoại trên sàn, nhưng sau gần 1 tháng sử dụng mọi thứ đều ổn, máy nguyên box, hoá đơn xuất đầy đủ. Ổn",,,,,,,,,,Positive,
thấy cũng mượt mà lắm ạ. ốp lưng vô nữa là xịn xò con bò luôn. camera sử dụng sơ sơ thì tốt.,,Positive,Positive,,,,,,,,
Nói chung màu đẹp. Chất lượng quay phim chụp ảnh như ở trên. Mua được giá rẻ,,,,,Positive,,Positive,,,,
Shipping phí đắt giao muộn hiệu năng quá tải camera thiếu màu,,Negative,,,,,,,Negative,,
ngoại hình là f11 nhưng check imei ra oppo a9. dù sao đã chuẩn bị tâm lý khi mua hàng shoppe nên cũng không bất ngờ,,,,,,,,,,Negative,
